8,-2.58309,0.820305,2.11185,1.02974,-2.16421,-0.977384,-0.890118,2.61799,-13.7195
8,0.279253,1.8675,0.855211,-2.0944,-1.06465,-0.907571,2.05949,2.74017,-13.5961
8,-1.39626,1.22173,1.91986,1.29154,0,0.802851,1.01229,-2.33874,-12.5308
8,0.279253,-2.30383,2.0944,-2.00713,2.02458,1.11701,0.994838,1.01229,-14.3897
8,-2.28638,0.244346,2.16421,0.907571,0.977384,1.22173,-0.0872665,1.72788,-13.7354
8,-2.61799,0.750492,-1.309,2.05949,-2.11185,-1.0472,-0.750492,-0.541052,-13.6915
8,-1.41372,-3.01942,0.959931,1.20428,0.750492,0.959931,0.558505,0.139626,-12.9786
8,0.523599,-2.70526,-0.907571,2.00713,-1.93732,-1.18682,-0.942478,-1.06465,-13.8599
8,0,-1.0472,-2.1293,0.122173,2.05949,0.942478,0.15708,-2.96706,-14.1689
8,0,0.366519,0.680678,2.14675,0.244346,-2.07694,-1.0821,0.366519,-13.4958
8,0.698132,1.309,1.0472,0.872665,-2.1293,-0.925025,-1.16937,1.01229,-12.8762
8,-1.0821,-3.10669,-1.97222,2.1293,1.0472,0.802851,0.314159,1.22173,-13.8224
8,-1.01229,-1.0821,-0.488692,-1.72788,-0.20944,2.02458,1.09956,1.0472,-11.9641
8,-1.02974,-1.0472,-1.06465,2.0944,1.06465,1.02974,-2.0944,0,-14.6616
8,-1.43117,-2.75762,-2.0944,2.11185,1.0472,1.02974,-2.0944,0.471239,-14.6508
