6,0.20944,-0.680678,-1.74533,2.04204,-2.11185,1.58825,-8.5896
6,0.20944,-0.680678,-1.74533,2.04204,-2.11185,1.58825,-8.5896
6,0.20944,-0.680678,-1.74533,2.04204,-2.11185,1.58825,-8.5896
6,0.20944,-0.680678,-1.74533,2.04204,-2.11185,1.58825,-8.5896
6,0.20944,-0.680678,-1.74533,2.04204,-2.11185,1.58825,-8.5896
6,0.20944,-0.680678,-1.74533,2.04204,-2.11185,1.58825,-8.5896
6,0.20944,-0.680678,-1.74533,2.04204,-2.11185,1.58825,-8.5896
6,-0.401426,2.1293,1.48353,0.366519,1.15192,0.0698132,-8.12803
6,-0.401426,2.1293,1.48353,0.366519,1.15192,0.0698132,-8.12803
6,-0.401426,2.1293,1.48353,0.366519,1.15192,0.0698132,-8.12803
6,-0.401426,2.1293,1.48353,0.366519,1.15192,0.0698132,-8.12803
6,-0.401426,2.1293,1.48353,0.366519,1.15192,0.0698132,-8.12803
6,-0.401426,2.1293,1.48353,0.366519,1.15192,0.0698132,-8.12803
6,-0.401426,2.1293,1.48353,0.366519,1.15192,0.0698132,-8.12803
6,-0.401426,2.1293,1.48353,0.366519,1.15192,0.0698132,-8.12803
6,-0.401426,2.1293,1.48353,0.366519,1.15192,0.0698132,-8.12803
6,-0.820305,-1.16937,-1.09956,-0.994838,2.0944,-2.21657,-9.24984
6,-0.820305,-1.16937,-1.09956,-0.994838,2.0944,-2.21657,-9.24984
6,-0.820305,-1.16937,-1.09956,-0.994838,2.0944,-2.21657,-9.24984
6,-0.820305,-1.16937,-1.09956,-0.994838,2.0944,-2.21657,-9.24984
6,-0.820305,-1.16937,-1.09956,-0.994838,2.0944,-2.21657,-9.24984
6,-0.820305,-1.16937,-1.09956,-0.994838,2.0944,-2.21657,-9.24984
6,-0.820305,-1.16937,-1.09956,-0.994838,2.0944,-2.21657,-9.24984
6,-0.820305,-1.16937,-1.09956,-0.994838,2.0944,-2.21657,-9.24984
6,-0.820305,-1.16937,-1.09956,-0.994838,2.0944,-2.21657,-9.24984
6,2.70526,1.48353,1.91986,-2.11185,-0.925025,0.663225,-8.81903
6,2.70526,1.48353,1.91986,-2.11185,-0.925025,0.663225,-8.81903
6,2.70526,1.48353,1.91986,-2.11185,-0.925025,0.663225,-8.81903
6,2.70526,1.48353,1.91986,-2.11185,-0.925025,0.663225,-8.81903
6,2.70526,1.48353,1.91986,-2.11185,-0.925025,0.663225,-8.81903
6,2.70526,1.48353,1.91986,-2.11185,-0.925025,0.663225,-8.81903
6,2.70526,1.48353,1.91986,-2.11185,-0.925025,0.663225,-8.81903
6,2.70526,1.48353,1.91986,-2.11185,-0.925025,0.663225,-8.81903
6,2.70526,1.48353,1.91986,-2.11185,-0.925025,0.663225,-8.81903
6,2.70526,1.48353,1.91986,-2.11185,-0.925025,0.663225,-8.81903
6,3.03687,-1.06465,0.785398,1.44862,-1.81514,1.85005,-7.75057
6,3.03687,-1.06465,0.785398,1.44862,-1.81514,1.85005,-7.75057
6,3.03687,-1.06465,0.785398,1.44862,-1.81514,1.85005,-7.75057
6,3.03687,-1.06465,0.785398,1.44862,-1.81514,1.85005,-7.75057
6,3.03687,-1.06465,0.785398,1.44862,-1.81514,1.85005,-7.75057
6,3.03687,-1.06465,0.785398,1.44862,-1.81514,1.85005,-7.75057
6,3.03687,-1.06465,0.785398,1.44862,-1.81514,1.85005,-7.75057
6,3.03687,-1.06465,0.785398,1.44862,-1.81514,1.85005,-7.75057
6,3.03687,-1.06465,0.785398,1.44862,-1.81514,1.85005,-7.75057
6,-1.48353,2.98451,1.16937,1.0472,0.523599,-0.488692,-7.70382
6,-1.48353,2.98451,1.16937,1.0472,0.523599,-0.488692,-7.70382
6,-1.48353,2.98451,1.16937,1.0472,0.523599,-0.488692,-7.70382
6,-1.48353,2.98451,1.16937,1.0472,0.523599,-0.488692,-7.70382
6,-1.48353,2.98451,1.16937,1.0472,0.523599,-0.488692,-7.70382
6,-1.48353,2.98451,1.16937,1.0472,0.523599,-0.488692,-7.70382
6,-1.48353,2.98451,1.16937,1.0472,0.523599,-0.488692,-7.70382
6,-1.48353,2.98451,1.16937,1.0472,0.523599,-0.488692,-7.70382
6,-1.48353,2.98451,1.16937,1.0472,0.523599,-0.488692,-7.70382
6,-1.48353,2.98451,1.16937,1.0472,0.523599,-0.488692,-7.70382
6,0.453786,1.48353,0.471239,1.79769,-2.05949,-2.98451,-8.3282
6,0.453786,1.48353,0.471239,1.79769,-2.05949,-2.98451,-8.3282
6,0.453786,1.48353,0.471239,1.79769,-2.05949,-2.98451,-8.3282
6,0.453786,1.48353,0.471239,1.79769,-2.05949,-2.98451,-8.3282
6,0.453786,1.48353,0.471239,1.79769,-2.05949,-2.98451,-8.3282
6,0.453786,1.48353,0.471239,1.79769,-2.05949,-2.98451,-8.3282
6,0.453786,1.48353,0.471239,1.79769,-2.05949,-2.98451,-8.3282
6,0.453786,1.48353,0.471239,1.79769,-2.05949,-2.98451,-8.3282
6,0.453786,1.48353,0.471239,1.79769,-2.05949,-2.98451,-8.3282
6,1.0472,-2.54818,1.95477,1.11701,-2.14675,2.07694,-8.79896
6,1.0472,-2.54818,1.95477,1.11701,-2.14675,2.07694,-8.79896
6,1.0472,-2.54818,1.95477,1.11701,-2.14675,2.07694,-8.79896
6,1.0472,-2.54818,1.95477,1.11701,-2.14675,2.07694,-8.79896
6,1.0472,-2.54818,1.95477,1.11701,-2.14675,2.07694,-8.79896
6,1.0472,-2.54818,1.95477,1.11701,-2.14675,2.07694,-8.79896
6,1.0472,-2.54818,1.95477,1.11701,-2.14675,2.07694,-8.79896
6,1.0472,-2.54818,1.95477,1.11701,-2.14675,2.07694,-8.79896
6,1.0472,-2.54818,1.95477,1.11701,-2.14675,2.07694,-8.79896
6,-0.698132,-1.46608,-0.855211,-1.20428,2.05949,-2.86234,-8.96018
6,3.10669,1.39626,-1.309,-0.820305,2.04204,-3.10669,-8.74048
6,-1.29154,-2.96706,-1.98968,-0.837758,-1.18682,-1.0472,-8.34315
6,1.36136,0.820305,-1.88496,-1.15192,2.14675,2.19911,-8.57775
