0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,00
0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,00
0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,00
0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,00
0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,00
0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,00
0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,00
0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,00
0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,00
0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,0.165347,00
